,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
Ugy8opOYwVzGmo1hbWJ4AaABAg,willer mendes,3 weeks ago,1513297162710,Ok ok ok ok ok ok ok ok ok ok ok ok,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.467,Empty tweets / Garbage / No sentiments,0.763
UgyVmuy_lQf4dkxU9HZ4AaABAg,Wolfy Playz,3 weeks ago,1513297162714,I love to eat angel cake,0,false,0,,,,,,,/Positive/Love/,Positive,0.679,Love,0.453
UgjVUfGXggrVtHgCoAEC,Andrei Sorin,3 weeks ago,1513297162716,Im love pizza,0,false,0,,,,,,,/Positive/Love/,Positive,0.869,Love,0.757
UgxH8IsioV3diTzE-rB4AaABAg,IJN Yamato,3 weeks ago,1513297162719,0:56 Aahhhh orrange is eating food!!!,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.388,Happiness,0.329
Ugw1JN88QuCI7z0InHl4AaABAg,IJN Yamato,3 weeks ago,1513297162722,Knife got a makeover...and an upgrade,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.368,Surprise,0.756
UgywUfuoEpO-gtWG63R4AaABAg,altarush,3 weeks ago,1513297162724,Turkey.,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.429,Empty tweets / Garbage / No sentiments,0.527
Ugy1ny1iys2Fk7_Bmdt4AaABAg,Brianna Griffin,3 weeks ago,1513297162727,Dinner is yummy,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.466,Surprise,0.692
UgyOnSptrEtuZpjVVUF4AaABAg,Danyal Malik,3 weeks ago,1513297162730,Wow a fruit cake how werid,0,true,1,,,,,,,/Neutral/Surprise/,Neutral,0.387,Surprise,0.926
,,,,,,,,UgyOnSptrEtuZpjVVUF4AaABAg.8_vnzHWSllw8_vo1zs7vNC,Danyal Malik,3 weeks ago,1513297164557,?,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgxcH4IYuz_qpyKujNR4AaABAg,Ana Povremovic,3 weeks ago,1513297162748,Undartaker,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugw2iJrxYSoU01GsJGB4AaABAg,MadGamer Leight,4 weeks ago,1512692362751,I’m allergic to cashews and I am so offended!,0,false,0,,,,,,,/Negative/Worry/,Negative,0.489,Worry,0.241
UgwFPKinZQzVizy4vo14AaABAg,Andrew Yap,4 weeks ago,1512692362754,Aaaaaaaaaaaaaaaaaaaaaaaa. Mummyyyyyyyy!,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.49,Empty tweets / Garbage / No sentiments,0.558
UgyoSdXfiz8Co329ffF4AaABAg,Jojo Ojofeitimi,4 weeks ago,1512692362756,My Favorite Thanksgiving Food Is Turkey,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.412,Happiness,0.336
UgxNkwRIa8DXFcSd1S14AaABAg,Eva Hjálmarsdóttir,4 weeks ago,1512692362759,Can you do an Arnold Swarchenegger impression i would appreiciate if this makes it onto Ask Orange,1,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.46,Empty tweets / Garbage / No sentiments,0.511
UgxMdXGJroUO-8DgfS94AaABAg,Edric Ang,4 weeks ago,1512692365127,My favourite thanksgiving food is salted cashews,0,false,0,,,,,,,/Negative/Sadness/,Negative,0.408,Sadness,0.24
Ugwpu4qPaUuxzI5Ghr14AaABAg,irmije Ameti,4 weeks ago,1512692365130,My favorite thanksgiving food it TURKEY,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.495,Happiness,0.35
UgxoBBYuXdFQx6hGtTN4AaABAg,Lamont Wright,1 month ago,1512433165133,ANNOYING ORANGE IS Marshmallow A GIRL IR BOY ARE NOMORE TNT OK AND CAN TOU ACCEPT ME ON ROBLOX ITS FLASH29001,0,false,0,,,,,,,/Positive/Love/,Positive,0.401,Love,0.261
Ugwy5yi6FG28WYC_MGt4AaABAg,shehrzad qasim,1 month ago,1512433165136,Amazing,0,false,0,,,,,,,/Positive/Love/,Positive,0.934,Love,0.492
Ugwui5igOsMNRIf7li54AaABAg,Janice Norwood,1 month ago,1512433165140,hi annoying orange,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.581,Empty tweets / Garbage / No sentiments,0.706
Ugx8-sePpAMW2GAkArZ4AaABAg,Beata Beata,1 month ago,1512433165143,Loool,0,false,0,,,,,,,/Positive/Fun/,Positive,0.823,Fun,0.559
UgxMYzpUK9K_r9Wjd2Z4AaABAg,Sameer Alji,1 month ago,1512433165146,0:10 how come the potato sounded like the gaming grape,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.373,Empty tweets / Garbage / No sentiments,0.525
UgxVDkxUA3mYx26VSlF4AaABAg,Sumi Pariyar,1 month ago,1512433165148,poop and fart and but wipes for pooperts/deserts fart fart fart/hahahahahahahahahahahahahahahahahaha,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.394,Empty tweets / Garbage / No sentiments,0.571
Ugx6LcEtJByUMr-j49R4AaABAg,Poeu Kong,1 month ago,1512433165152,Ha ha,0,false,0,,,,,,,/Positive/Fun/,Positive,0.75,Fun,0.278
UgyJ0eXReFRJQsAk4zB4AaABAg,EJYLodge,1 month ago,1512433165155,What's a pilgrim? I'm not American,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.473,Surprise,0.799
UgzjmwD48FS_pB9VCph4AaABAg,Lucy Young,1 month ago,1512433165158,The annoying orange is probably my favourite YouTube channel,0,false,0,,,,,,,/Negative/Boredom/,Negative,0.46,Boredom,0.218
UgyoVxCkEfb4cXHiJtR4AaABAg,Jobeth Gelig,1 month ago,1512433165162,I thought the pilgrim reaper is scary it was an angel of death fruit cake 😂,0,false,0,,,,,,,/Negative/Worry/,Negative,0.489,Worry,0.218
Ugw4dLTbF2I_EOgakxh4AaABAg,Aqeel Ali,1 month ago,1512433165165,I'm not Silly Orange!,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.427,Surprise,0.542
UgxxE0u6ztFW_30DtVx4AaABAg,Alfred Mercado,1 month ago,1512433165167,orange,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.445,Surprise,0.51
UgxbKPvs8nbKzatmNJF4AaABAg,Yosef Mohammad,1 month ago,1512433165171,OMG UR THE BEST ORANGE I LIKE U SOO MUSH!!!!!,0,false,0,,,,,,,/Positive/Love/,Positive,0.68,Love,0.267
Ugy311AaAKK2lyuPWwd4AaABAg,calvin,1 month ago,1512433165174,I'm am annoyingorange121,0,false,0,,,,,,,/Negative/Worry/,Negative,0.532,Worry,0.265
UgyT2XmGBBTVWhEaGox4AaABAg,RONALD McDonald,1 month ago,1512433165176,Can you make a video of meeting Hillary l'entente,0,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.394,Enthusiasm,0.325
Ugxi5W-weMy6WHKUvcB4AaABAg,Johnathan Fogg,1 month ago,1512433165213,core angel devil food cake,1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.382,Surprise,0.555
Ugz2qOyo4gRPTml1_594AaABAg,Tyler the nerd,1 month ago,1512433165216,What happend to you man,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.446,Surprise,0.845
UgxX7IXDhoo7HMU-eNF4AaABAg,KILLER,1 month ago,1512433165218,please do teletubbies theme now,0,false,0,,,,,,,/Negative/Worry/,Negative,0.447,Worry,0.257
UgzMY4Fuz5umnh-_t8x4AaABAg,Michel Mizrahi,1 month ago,1512433165784,"jkjasdfghjklñ´qwertyuiop`1234567890asdfghjklzxcvbnm,",0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgxvbVAzPLQiclFsQuh4AaABAg,Michel Mizrahi,1 month ago,1512433165787,putosssssssssssssssssssssssssssssssssssssss,0,true,1,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
,,,,,,,,UgxvbVAzPLQiclFsQuh4AaABAg.8_Wdek_kRT18_WdnssE8OV,Michel Mizrahi,1 month ago,1512433166122,p,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgxTsx9c1wDEzzxdLdt4AaABAg,NewBeingsHuts,1 month ago,1512433165791,Why do you like passion soooooooooooo much.,0,false,0,,,,,,,/Negative/Worry/,Negative,0.388,Worry,0.241
Ugz4pzNwxqwXWglU-KN4AaABAg,Anna Isprianti,1 month ago,1512433165794,Hahahaha pilGrim hed that los,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.401,Surprise,0.72
Ugy79WmOmJZGvTFTD414AaABAg,Norvie Manguera,1 month ago,1512433165796,Happy thanks giving black fryday,0,false,0,,,,,,,/Positive/Love/,Positive,0.677,Love,0.344
UgzBxyu7qo04cue2h1d4AaABAg,Cecilio Muñiz Ochoa,1 month ago,1512433165800,😈😇💀😱💖💔💭S,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugyzd4fdk0fC7v_9Y7l4AaABAg,ii Samltiscool ii,1 month ago,1512433165802,When u realize that no one is going to read or like it comment but u comment anyway,0,false,0,,,,,,,/Negative/Anger/,Negative,0.45,Anger,0.237
UgwuBGdcNZC9FAmnaR14AaABAg,22Benjamin Gundrum,1 month ago,1512433165805,Hey orange,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.423,Surprise,0.511
UgxB-Stn9dHJIxYjeSR4AaABAg,SSB kid Goku,1 month ago,1512433165808,NYA NYA NYA NYA NYA NYA NYA NYA NYA NYA NYA NYA NYA NYA NYA NYA NYA NYA NYA NYA NYA NYA,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgwUk9MVoRA_ip7hM-94AaABAg,replaceMeeh yeh,1 month ago,1512433165811,If she can't get the hat because she do sent have hand how is she holing the scythe?,0,false,0,,,,,,,/Negative/Worry/,Negative,0.647,Worry,0.283
Ugzm2O2PyKRhdANRLil4AaABAg,Lenny Google,1 month ago,1512433165814,Lenny Google: I Like Shocktober 4 Life,1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.447,Surprise,0.772
UgxN0aHO1KhIBXRzYlB4AaABAg,Abby Ortiz,1 month ago,1512433165816,"My favorite Thanksgiving food is turkey, mashpotatoes, and the Oreo and creamed pie. XD",0,false,0,,,,,,,/Positive/Happiness/,Positive,0.414,Happiness,0.316
Ugzi1QAa13wzg-Uawxp4AaABAg,Diana S,1 month ago,1512433165819,Ham and pumpkin pie,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.44,Empty tweets / Garbage / No sentiments,0.514
UgyDYUJyu4HdY_TF-8F4AaABAg,Rareș Gorga,1 month ago,1512433165822,It's funny and horror!!!😂😂😂,0,false,0,,,,,,,/Positive/Fun/,Positive,0.626,Fun,0.293
UgxUvrpfFvNxfXHjod94AaABAg,LiveSTreamGaMez,1 month ago,1512433165825,well I guess you can say that Orange 😂😂😂😂,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.371,Surprise,0.745
UgxM6uyQc0TBSllWaYN4AaABAg,Jesus Rodriguez,1 month ago,1512433165828,My is orenge,1,false,0,,,,,,,/Negative/Worry/,Negative,0.736,Worry,0.235
UgxOFAeVCElzdbkKJQJ4AaABAg,NATALIE HENRY,1 month ago,1512433165830,TURKEY!🦃🦃,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.429,Empty tweets / Garbage / No sentiments,0.527
Ugy-8lFjQc5peOuFtFZ4AaABAg,Blue Bonnie,1 month ago,1512433165834,"my favorite thanksgiving food is......  in pilgrim Reaper voice




THE SOULS OF THE INNOCENT!!!!",1,false,0,,,,,,,/Negative/Sadness/,Negative,0.43,Sadness,0.229
UgzbWyZc0Nb3YrUzuD14AaABAg,The ultra gamer 218,1 month ago,1512433165836,What do you call Jason's son...,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.497,Surprise,0.629
UgxfpRofIupSxeiqa-94AaABAg,Ethan Lundgren,1 month ago,1512433165839,Knife!!!!!!!!!!!!!!!!! 🍴,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.374,Surprise,0.669
UgydRgn6cY_fkCrgMcp4AaABAg,fnaf boy,1 month ago,1512433166723,Is your channel McDonald's? CAUSE IM LOVIN IT!!!,0,false,0,,,,,,,/Positive/Love/,Positive,0.419,Love,0.226
UgxnAJn7rc4UZ9rsu-h4AaABAg,Tina Panda,1 month ago,1512433166725,You were in my dream somehow,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.483,Surprise,0.946
UgzwrkRraGkSZmmgDKt4AaABAg,Ben 10 Reboot,1 month ago,1512433166728,Ain't that HERSHEY'S?,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.4,Surprise,0.77
UgwicH466a2HNR1UDSl4AaABAg,Brennan Vann,1 month ago,1512433166731,Turkey the main course baby,0,false,0,,,,,,,/Positive/Love/,Positive,0.446,Love,0.239
UgzsnW3T8FHq01Zioa14AaABAg,De'Aviaun Green,1 month ago,1512433166734,You are the best,0,false,0,,,,,,,/Positive/Love/,Positive,0.721,Love,0.319
UgyKiHCttumkepMu3aF4AaABAg,Michelle Mann,1 month ago,1512433166737,I love turkey and potatoes,0,false,0,,,,,,,/Positive/Love/,Positive,0.695,Love,0.607
UggF6fUs5LOzCHgCoAEC,Breanna Faith & Landon Beau,1 month ago,1512433166740,My favorite Thanksgiving food is Chicken and Pumpkin Pie.,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.434,Happiness,0.328
Ugy9eJ9EnfN-37DZX9p4AaABAg,Beto Mercado,1 month ago,1512433166742,Omg,1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.421,Surprise,0.956
UgwWt9e0o--QVDeROrZ4AaABAg,Lyn Elarco,1 month ago,1512433166746,A,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgxGjA32we8J6QrXoDl4AaABAg,Bethany Grishaw,1 month ago,1512433166748,Noodles,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.449,Empty tweets / Garbage / No sentiments,0.575
Ugw5kqaFNamYNZu3Ee14AaABAg,Jessica Thiel,1 month ago,1512433166751,Ham,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgwN1rSpu9BBscWaAeJ4AaABAg,Marlon Ortiz,1 month ago,1512433166754,How to build a robot,1,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.39,Empty tweets / Garbage / No sentiments,0.518
Ugy4HX7uwU4jhg3pP314AaABAg,Brianna Montoya,1 month ago,1512433166757,I thought Orange wasn't allergic to anything.,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.476,Surprise,0.528
UgyZi0Mgry4r7XXR6h94AaABAg,man-thing monster,1 month ago,1512433166760,Fruit salad hahaha,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.599,Happiness,0.3
UgxYMRaHu70e85t7rtF4AaABAg,Timothy Bradley,1 month ago,1512433166763,The funny part is at 1:34.😨🔪🍰😂😂🤣🤣🤣😆😆,1,false,0,,,,,,,/Positive/Fun/,Positive,0.493,Fun,0.385
UgzGFH0qvr8O5gqAJi94AaABAg,Joseph Buck,1 month ago,1512433166766,stuffy,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgwZJxrTFoTS2YEyiq94AaABAg,Bentley Leon,1 month ago,1512433166769,Fruit cake,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.425,Surprise,0.552
UgzQDS9qZc4T-tyNx294AaABAg,Dave Paino,1 month ago,1512433166772,ilovethisvideo$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.535,Happiness,0.309
Ugz7qdZrB1SStzkfQu94AaABAg,Aaron Knox,1 month ago,1512433166775,🍊 💨🍐😡,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugzst6THJpkVg56S6mt4AaABAg,Elisha Crossgo,1 month ago,1512433166778,You are just bone less get it bone less,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.388,Surprise,0.633
UgwgaZ_6qj3Vu7Q3ytd4AaABAg,Exillix 888,1 month ago,1512433167759,"oof.
aint that scary?",0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.394,Surprise,0.721
Ugw9ytkqmm0eb2evTkV4AaABAg,Elisha Crossgo,1 month ago,1512433167762,And srimp,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
Ugx2OHcfcQCAu6ZaZ5F4AaABAg,Elisha Crossgo,1 month ago,1512433167764,Crab legs,0,false,0,,,,,,,/Negative/Worry/,Negative,0.499,Worry,0.26
UgwOPMGXnAIqyHBQ1yd4AaABAg,Hair & Beauty 101 Diy,1 month ago,1512433167768,Turkey,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.429,Empty tweets / Garbage / No sentiments,0.527
Ugzyz1cM6RrMHIpuRVl4AaABAg,David Kenney,1 month ago,1512433167771,Do a movie about orange's funeral.,0,false,0,,,,,,,/Negative/Worry/,Negative,0.377,Worry,0.234
UgzzoAMh3HalkK0AQGp4AaABAg,The sister me and people channel,1 month ago,1512433167774,I cant believe im saying this but orange actually saves the other furits,0,false,0,,,,,,,/Negative/Boredom/,Negative,0.475,Boredom,0.242
UgxaZkYSintxBOQKTst4AaABAg,The sister me and people channel,1 month ago,1512433167776,IM LATER,0,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.367,Enthusiasm,0.381
UgxFwk4HCTgzaiDiYH14AaABAg,GAMINGKNIGHT 762,1 month ago,1512433167779,I love turkey😊😏😏😏,0,false,0,,,,,,,/Positive/Love/,Positive,0.762,Love,0.716
UgxabWrlTELhgaY3u3J4AaABAg,disco zombie,1 month ago,1512433167782,Fffffffffùuuuuuuuuuyuyuuuuuuuuuuck you,0,false,0,,,,,,,/Positive/Love/,Positive,0.418,Love,0.344
Ugx-kkw5-YVft3fe9vh4AaABAg,Supermario J&N&S&J,1 month ago,1512433167785,My favorite food for thanksgiving is mac and cheese with orange juice on it,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.505,Happiness,0.322
UgwamywTGKVNtwKFj3h4AaABAg,GD Deadpoal,1 month ago,1512433167787,Is it Halloween or Thanksgiving? 🧐,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.551,Surprise,0.65
UgxDXsLQX44K-QfTiOJ4AaABAg,Justin Ardis,1 month ago,1512433167791,I started in fear 😐💨,0,false,0,,,,,,,/Negative/Worry/,Negative,0.384,Worry,0.247
UgwKXbkRha_Tp0fSZox4AaABAg,Derrick McDougal,1 month ago,1512433167794,Hhhhhhhhhhhhaaaaaaaaaaaaaaaaaa,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgwoWu_BHZLFWObUJAp4AaABAg,Bushee Bushee,1 month ago,1512433167797,Hay orange   say hi wania  and sania,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.613,Empty tweets / Garbage / No sentiments,0.612
UgwNbx8Nopx87c34H1p4AaABAg,Muna Amir,1 month ago,1512433167799,Yo happy thanksgiving fruits lovers “eats angel cake” gooodbyee,1,false,0,,,,,,,/Positive/Happiness/,Positive,0.468,Happiness,0.307
UgwljPdk_mIlM3TCBNZ4AaABAg,nitmar ?,1 month ago,1512433167804,My favorite Thanksgiving food is orange juice,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.376,Happiness,0.332
Ugxcz1cWlQrRkbz3Zst4AaABAg,Karina Estanislao,1 month ago,1512433167809,The Pilgrim reaper has the same voice as flappy Bird from Orange vs flappy Bird,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.476,Empty tweets / Garbage / No sentiments,0.534
UgwsyXbRf3vIDtcUYvl4AaABAg,Dilir Nihal,1 month ago,1512433167814,I say turkey,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.404,Empty tweets / Garbage / No sentiments,0.594
UgyDwohCV073aVAh8uV4AaABAg,Niko Nunez,1 month ago,1512433167817,When his hat fell off he sounds like flappy Bird for That one episode,0,false,0,,,,,,,/Negative/Worry/,Negative,0.502,Worry,0.233
UgwjwIJtiY_3iPGfO614AaABAg,groovy movie games,1 month ago,1512433167820,Hey orange subscribe to groovy movie games,0,false,0,,,,,,,/Positive/Fun/,Positive,0.467,Fun,0.241
Ugw30CHBU3hmjO2WARJ4AaABAg,Youtube Jedi,1 month ago,1512433168886,This should be a parody of Hannibal Bates did anyone notice orange was eating peanuts???,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.387,Happiness,0.243
UgzQv7yd9IlkKTVRlZV4AaABAg,Keegan Miller,1 month ago,1512433168889,Will bendy and fnaf and mama tatiltal and chucky and Jason Freddy and the candy man and slendeman then mihcal myers and penny wise. Have a fight and i will add millions of tnt in the fight,0,false,0,,,,,,,/Negative/Worry/,Negative,0.376,Worry,0.261
Ugy47EIyHH-SMkTYhqJ4AaABAg,Sofian Ammamra,1 month ago,1512433168892,Io,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
UgwVcxnk62-bY7Xpt4t4AaABAg,FDGoD55,1 month ago,1512433168895,PIECE OF CAKE,3,false,0,,,,,,,/Positive/Relief/,Positive,0.36,Relief,0.241
UgxDwH_YOBEknNWWJol4AaABAg,Tomboy_ Pikachu288,1 month ago,1512433168898,"who are you?????

1.Annoying Orange 
2. Logan Paul
3. Jake Paul
4. Wengie 
5. PewDiePie
6. Zoella
7. Unlisted Leaf
8. Joey Graceffa
9. Tyler Oakley
10. Tomboy_Pikachu288
11. Shane DawsonTV
12. Smosh 

When you have done it like so then i know that you have it!!!😎😎🤘🏼🤘🏼🤘🏼🤘🏼",1,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.498,Surprise,0.729
Ugw6yR8wYIjqzbEszqJ4AaABAg,Nandy nandyfre,1 month ago,1512433168900,What your you thankfull for annyoing orange,0,false,0,,,,,,,/Positive/Love/,Positive,0.414,Love,0.244
UgwFWAakduZkEF9Cba94AaABAg,Nandy nandyfre,1 month ago,1512433168903,I hope you dont get kill,0,false,0,,,,,,,/Negative/Worry/,Negative,0.609,Worry,0.323
UgxKTyuIvuy8cIJaHUd4AaABAg,Faisal m Hussain,1 month ago,1512433168905,Chicken,0,false,0,,,,,,,/Positive/Happiness/,Positive,0.351,Happiness,0.24
Ugyp9cECOzfmDGuWYGB4AaABAg,Beata Beata,1 month ago,1512433168908,aj lowiu,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.408,Surprise,0.503
UgxJS55Ji_-tjh7Vlg54AaABAg,Ryan G,1 month ago,1512433168911,Do you like turkey with gravy or cranberry sauce?,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.4,Empty tweets / Garbage / No sentiments,0.522
UgyEr0x5OTndn8xei2B4AaABAg,George Tube1,1 month ago,1512433168914,Hey orange! 🍊🔪KNIFE!!!!l,0,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.415,Enthusiasm,0.287
Ugw9M26Mr4kllQAer5t4AaABAg,jover mones,1 month ago,1512433168916,hey hey hey hi hi hello hi hey hi how are you hi hey guest what     knife,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.766,Surprise,0.541
Ugz00DyRpF1Lk5e-OxN4AaABAg,Narisha Ishak,1 month ago,1512433168920,Cop's get him 🏠      🔫👮‍♂️     🔫👮‍♂️🚓🚓,0,false,0,,,,,,,/Negative/Hate/,Negative,0.412,Hate,0.25
UgyTcLNuJTFXn4y7COd4AaABAg,WU NADIA HOYUT WU NADIA HOYUT,1 month ago,1512433168922,Can you eat pears butt?,0,false,0,,,,,,,/Positive/Relief/,Positive,0.456,Relief,0.233
UgzqJscxhvEYuZPG-Kd4AaABAg,Balend Bland,1 month ago,1512433168925,"Yay, a video by orange thats not completely for toddlers.",0,false,0,,,,,,,/Positive/Happiness/,Positive,0.39,Happiness,0.312
UgxywM6houOfsuuc5Tl4AaABAg,YousafPlayz z,1 month ago,1512433168929,"Do a rap emoji about bazooka monkey🐒🐒🐒🐒🐒
😀😀😀🐒🐒😎😂☻☻😣😣🐄🐃🐂🐖🐖🐖🐖🐖🍺🍻🍺🍳🍳🍳",0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.41,Empty tweets / Garbage / No sentiments,0.829
Ugxa9IwK-S3lw1twG894AaABAg,Asteroidmoth 627,1 month ago,1512433168932,Hello Annoying orange  whaaaaaat suuuuuuuuuuuup,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.582,Surprise,0.667
Ugw1oKVRZkS5oZZi7YB4AaABAg,andres velasco,1 month ago,1512433168935,Why did you take Annoying Orange off cartoon network?,1,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.408,Empty tweets / Garbage / No sentiments,0.53
UgzJGcfQ0gtRjnivZpF4AaABAg,Liza A.,1 month ago,1512433168938,I totally forgot about this shit😂,0,false,0,,,,,,,/Negative/Hate/,Negative,0.642,Hate,0.248
UgxV4OfBOUiBBXVr1Ud4AaABAg,Definition Of Fuckboy,1 month ago,1512433168940,you still upload wow,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.442,Surprise,0.843
UgxrGY9Pb9eHrZVmY7R4AaABAg,Good Shazam,1 month ago,1512433169772,I am a beautiful person. I am a beautiful person. I am a beautiful person,0,false,0,,,,,,,/Positive/Love/,Positive,0.449,Love,0.329
UgxB6j22JUJtZuU6JvF4AaABAg,Good Shazam,1 month ago,1512433169775,"Iiiii, and I will be in the morning. I am a beautiful person.",0,false,0,,,,,,,/Negative/Worry/,Negative,0.364,Worry,0.277
UgzzIqwjFVdcxEAAlkJ4AaABAg,Christopher Carrizales,1 month ago,1512433169778,"0:48 ""WAL-NUT!""
""Oh, walnut. Is that why you're so hard to crack?""",1,false,0,,,,,,,/Negative/Worry/,Negative,0.45,Worry,0.23
UgxpYH8MjBDZKWhzxAl4AaABAg,Timokis,1 month ago,1512433169780,annoying orange you joined my injustice roblox server,0,false,0,,,,,,,/Negative/Worry/,Negative,0.519,Worry,0.217
Ugyv1JBMrBBuzGo6XO14AaABAg,TheGoldenDragon,1 month ago,1512433169783,Do a pacific rim uprising trailer trash,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.436,Empty tweets / Garbage / No sentiments,0.672
