"","X","user","com","degree","outdegree","uw_outdegree","indegree","betweenness","closeness","eigen","trollreply","trollid","density","N","weak_comp","stron_comp","modularity","activity","weight","response","trollcumresp","dens.re","mod.re","comcumresp","comrespbef","trollrespbef","inteactiontroll","interactioncom","anger","disgust","fear","joy","sadness"
"2411",2411,"Celtic Central",17,4,0,0,4,0,0.007575758,0,0,1,0.068181818,12,3,12,0.641975309,1,0,0,0,0.014688222,0.318768979,0,0,0,0,0,"0.2637","0.60447","0.023348","0.104257","0.247733"
"2412",2412,"Hal Jordan",17,1,1,1,0,0,0.008264463,0,0,1,0.068181818,12,3,12,0.641975309,1,0,0,0,0.014688222,0.318768979,0,0,0,0,0,"0.2637","0.60447","0.023348","0.104257","0.247733"
"2413",2413,"Jeri Kourkoumelis",17,1,1,1,0,0,0.008264463,0,0,1,0.068181818,12,3,12,0.641975309,1,0,0,0,0.014688222,0.318768979,0,0,0,0,0,"0.2637","0.60447","0.023348","0.104257","0.247733"
"2414",2414,"Joshua Banks",17,3,1,0,3,0,0.007575758,0,1,1,0.068181818,12,3,12,0.641975309,1,0,0,0,0.014688222,0.318768979,0,0,0,0,0,"0.2637","0.60447","0.023348","0.104257","0.247733"
"2415",2415,"Kevin Montrond",17,2,1,0,2,0,0.007575758,0,0,1,0.068181818,12,3,12,0.641975309,2,0,0,0,0.014688222,0.318768979,0,0,0,0,0,"0.2637","0.60447","0.023348","0.104257","0.247733"
"2416",2416,"KHARNE THE BOOTY SLAYER",17,1,1,1,0,0,0.008264463,0,0,1,0.068181818,12,3,12,0.641975309,1,0,0,0,0.014688222,0.318768979,0,0,0,0,0,"0.2637","0.60447","0.023348","0.104257","0.247733"
"2417",2417,"profd65",17,1,1,1,0,0,0.008264463,0,0,1,0.068181818,12,3,12,0.641975309,1,0,0,0,0.014688222,0.318768979,0,0,0,0,0,"0.2637","0.60447","0.023348","0.104257","0.247733"
"2418",2418,"Red Hood",17,1,1,1,0,0,0.008264463,0,0,1,0.068181818,12,3,12,0.641975309,1,0,0,0,0.014688222,0.318768979,0,0,0,0,0,"0.2637","0.60447","0.023348","0.104257","0.247733"
"2419",2419,"Robert Fancyman",17,1,1,1,0,0,0.008264463,0,0,1,0.068181818,12,3,12,0.641975309,1,0,0,0,0.014688222,0.318768979,0,0,0,0,0,"0.2637","0.60447","0.023348","0.104257","0.247733"
"2420",2420,"123gwf",17,1,1,1,0,0,0.002770083,0,0,2,0.044736842,20,3,20,0.551903114,1,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2421",2421,"Alexander Jones",17,1,1,1,0,0,0.002770083,0,0,2,0.044736842,20,3,20,0.551903114,1,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2422",2422,"C Wilson",17,1,1,1,0,0,0.002770083,0,0,2,0.044736842,20,3,20,0.551903114,1,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2423",2423,"Celtic Central",17,4,0,0,4,0,0.002631579,0,0,2,0.044736842,20,3,20,0.551903114,1,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2424",2424,"David Robinson",17,1,1,1,0,0,0.002770083,0,0,2,0.044736842,20,3,20,0.551903114,1,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2425",2425,"Dragon1717",17,1,1,1,0,0,0.002770083,0,0,2,0.044736842,20,3,20,0.551903114,1,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2426",2426,"Hal Jordan",17,2,2,2,0,0,0.002923977,0,0,2,0.044736842,20,3,20,0.551903114,2,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2427",2427,"J Briggs",17,1,1,1,0,0,0.002770083,0,0,2,0.044736842,20,3,20,0.551903114,1,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2428",2428,"Jeri Kourkoumelis",17,1,1,1,0,0,0.002770083,0,0,2,0.044736842,20,3,20,0.551903114,1,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2429",2429,"Joshua Banks",17,6,1,0,6,0,0.002631579,0,0,2,0.044736842,20,3,20,0.551903114,2,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2430",2430,"juan gomez",17,2,1,0,2,0,0.002631579,0,0,2,0.044736842,20,3,20,0.551903114,2,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2431",2431,"Kevin Montrond",17,2,1,0,2,0,0.002631579,0,0,2,0.044736842,20,3,20,0.551903114,2,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2432",2432,"KHARNE THE BOOTY SLAYER",17,1,1,1,0,0,0.002770083,0,0,2,0.044736842,20,3,20,0.551903114,1,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2433",2433,"profd65",17,1,1,1,0,0,0.002770083,0,0,2,0.044736842,20,3,20,0.551903114,1,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2434",2434,"randomnobody playthrough",17,1,1,1,0,0,0.002770083,0,0,2,0.044736842,20,3,20,0.551903114,1,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2435",2435,"Red Hood",17,2,2,2,0,0,0.002923977,0,0,2,0.044736842,20,3,20,0.551903114,2,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2436",2436,"Robert Fancyman",17,1,1,1,0,0,0.002770083,0,0,2,0.044736842,20,3,20,0.551903114,1,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2437",2437,"scotaloo7 7g7",17,1,1,1,0,0,0.002770083,0,0,2,0.044736842,20,3,20,0.551903114,1,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2438",2438,"Teflon KC",17,3,0,0,3,0,0.002631579,0,1,2,0.044736842,20,3,20,0.551903114,0,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2439",2439,"unitedjt345",17,1,1,1,0,0,0.002770083,0,0,2,0.044736842,20,3,20,0.551903114,1,0,0,0,-0.003478457,0.205184298,0,0,0,0,0,"0.563066","0.533167","0.098088","0.161247","0.212861"
"2440",2440,"123gwf",17,1,1,1,0,0,0.002770083,0,0,3,0.044736842,20,3,20,0.538580247,1,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2441",2441,"Alexander Jones",17,1,1,1,0,0,0.002770083,0,0,3,0.044736842,20,3,20,0.538580247,1,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2442",2442,"C Wilson",17,1,1,1,0,0,0.002770083,0,0,3,0.044736842,20,3,20,0.538580247,1,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2443",2443,"Celtic Central",17,4,0,0,4,0,0.002631579,0,0,3,0.044736842,20,3,20,0.538580247,1,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2444",2444,"David Robinson",17,1,1,1,0,0,0.002770083,0,0,3,0.044736842,20,3,20,0.538580247,1,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2445",2445,"Dragon1717",17,1,1,1,0,0,0.002770083,0,0,3,0.044736842,20,3,20,0.538580247,1,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2446",2446,"Hal Jordan",17,2,2,2,0,0,0.002923977,0,0,3,0.044736842,20,3,20,0.538580247,2,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2447",2447,"J Briggs",17,1,1,1,0,0,0.002770083,0,0,3,0.044736842,20,3,20,0.538580247,1,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2448",2448,"Jeri Kourkoumelis",17,1,1,1,0,0,0.002770083,0,0,3,0.044736842,20,3,20,0.538580247,1,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2449",2449,"Joshua Banks",17,6,1,0,6,0,0.002631579,0,1,3,0.044736842,20,3,20,0.538580247,2,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2450",2450,"juan gomez",17,2,1,0,2,0,0.002631579,0,0,3,0.044736842,20,3,20,0.538580247,2,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2451",2451,"Kevin Montrond",17,2,1,0,2,0,0.002631579,0,0,3,0.044736842,20,3,20,0.538580247,2,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2452",2452,"KHARNE THE BOOTY SLAYER",17,1,1,1,0,0,0.002770083,0,0,3,0.044736842,20,3,20,0.538580247,1,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2453",2453,"profd65",17,1,1,1,0,0,0.002770083,0,0,3,0.044736842,20,3,20,0.538580247,1,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2454",2454,"randomnobody playthrough",17,1,1,1,0,0,0.002770083,0,0,3,0.044736842,20,3,20,0.538580247,1,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2455",2455,"Red Hood",17,2,3,2,0,0,0.002915452,0,0,3,0.044736842,20,3,20,0.538580247,3,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2456",2456,"Robert Fancyman",17,1,1,1,0,0,0.002770083,0,0,3,0.044736842,20,3,20,0.538580247,1,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2457",2457,"scotaloo7 7g7",17,1,1,1,0,0,0.002770083,0,0,3,0.044736842,20,3,20,0.538580247,1,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2458",2458,"Teflon KC",17,3,0,0,3,0,0.002631579,0,2,3,0.044736842,20,3,20,0.538580247,0,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2459",2459,"unitedjt345",17,1,1,1,0,0,0.002770083,0,0,3,0.044736842,20,3,20,0.538580247,1,0,0,0,-0.003478457,0.191861431,0,0,0,0,0,"0.542","0.176256","0.085319","0.498731","0.192767"
"2460",2460,"123gwf",17,1,1,1,0,0,0.002770083,0,0,4,0.05,20,2,20,0.266493056,1,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2461",2461,"Alexander Jones",17,2,4,2,0,0,0.002906977,0,0,4,0.05,20,2,20,0.266493056,4,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2462",2462,"C Wilson",17,1,1,1,0,0,0.002770083,0,0,4,0.05,20,2,20,0.266493056,1,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2463",2463,"Celtic Central",17,4,0,0,4,0,0.002631579,0,0,4,0.05,20,2,20,0.266493056,1,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2464",2464,"David Robinson",17,1,1,1,0,0,0.002770083,0,0,4,0.05,20,2,20,0.266493056,1,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2465",2465,"Dragon1717",17,1,1,1,0,0,0.002770083,0,0,4,0.05,20,2,20,0.266493056,1,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2466",2466,"Hal Jordan",17,3,3,3,0,0,0.003095975,0,0,4,0.05,20,2,20,0.266493056,3,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2467",2467,"J Briggs",17,1,1,1,0,0,0.002770083,0,0,4,0.05,20,2,20,0.266493056,1,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2468",2468,"Jeri Kourkoumelis",17,1,1,1,0,0,0.002770083,0,0,4,0.05,20,2,20,0.266493056,1,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2469",2469,"Joshua Banks",17,6,1,0,6,0,0.002631579,0,0,4,0.05,20,2,20,0.266493056,2,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2470",2470,"juan gomez",17,2,1,0,2,0,0.002631579,0,0,4,0.05,20,2,20,0.266493056,2,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2471",2471,"Kevin Montrond",17,2,1,0,2,0,0.002631579,0,0,4,0.05,20,2,20,0.266493056,2,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2472",2472,"KHARNE THE BOOTY SLAYER",17,1,1,1,0,0,0.002770083,0,0,4,0.05,20,2,20,0.266493056,1,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2473",2473,"profd65",17,1,1,1,0,0,0.002770083,0,0,4,0.05,20,2,20,0.266493056,1,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2474",2474,"randomnobody playthrough",17,1,1,1,0,0,0.002770083,0,0,4,0.05,20,2,20,0.266493056,1,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2475",2475,"Red Hood",17,2,3,2,0,0,0.002915452,0,0,4,0.05,20,2,20,0.266493056,3,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2476",2476,"Robert Fancyman",17,1,1,1,0,0,0.002770083,0,0,4,0.05,20,2,20,0.266493056,1,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2477",2477,"scotaloo7 7g7",17,1,3,1,0,0,0.002754821,0,0,4,0.05,20,2,20,0.266493056,3,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2478",2478,"Teflon KC",17,5,0,0,5,0,0.002631579,0,3,4,0.05,20,2,20,0.266493056,0,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2479",2479,"unitedjt345",17,1,1,1,0,0,0.002770083,0,0,4,0.05,20,2,20,0.266493056,1,0,0,0,0.001784701,-0.080225761,0,0,0,0,0,"0.274713","0.620575","0.486828","0.079389","0.243279"
"2480",2480,"123gwf",17,1,1,1,0,0,0.0025,0,0,5,0.047619048,21,2,21,0.243888889,1,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2481",2481,"Alexander Jones",17,2,4,2,0,0,0.002617801,0,0,5,0.047619048,21,2,21,0.243888889,4,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2482",2482,"C Wilson",17,1,1,1,0,0,0.0025,0,0,5,0.047619048,21,2,21,0.243888889,1,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2483",2483,"Celtic Central",17,4,0,0,4,0,0.002380952,0,0,5,0.047619048,21,2,21,0.243888889,1,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2484",2484,"David Robinson",17,1,1,1,0,0,0.0025,0,0,5,0.047619048,21,2,21,0.243888889,1,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2485",2485,"Dragon1717",17,1,1,1,0,0,0.0025,0,0,5,0.047619048,21,2,21,0.243888889,1,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2486",2486,"Hal Jordan",17,3,4,3,0,0,0.002770083,0,0,5,0.047619048,21,2,21,0.243888889,4,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2487",2487,"J Briggs",17,1,1,1,0,0,0.0025,0,0,5,0.047619048,21,2,21,0.243888889,1,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2488",2488,"Jason C",17,1,1,1,0,0,0.0025,0,0,5,0.047619048,21,2,21,0.243888889,1,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2489",2489,"Jeri Kourkoumelis",17,1,1,1,0,0,0.0025,0,0,5,0.047619048,21,2,21,0.243888889,1,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2490",2490,"Joshua Banks",17,6,1,0,6,0,0.002380952,0,0,5,0.047619048,21,2,21,0.243888889,2,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2491",2491,"juan gomez",17,2,1,0,2,0,0.002380952,0,0,5,0.047619048,21,2,21,0.243888889,2,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2492",2492,"Kevin Montrond",17,2,1,0,2,0,0.002380952,0,0,5,0.047619048,21,2,21,0.243888889,2,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2493",2493,"KHARNE THE BOOTY SLAYER",17,1,1,1,0,0,0.0025,0,0,5,0.047619048,21,2,21,0.243888889,1,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2494",2494,"profd65",17,1,1,1,0,0,0.0025,0,0,5,0.047619048,21,2,21,0.243888889,1,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2495",2495,"randomnobody playthrough",17,1,1,1,0,0,0.0025,0,0,5,0.047619048,21,2,21,0.243888889,1,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2496",2496,"Red Hood",17,2,4,2,0,0,0.002617801,0,0,5,0.047619048,21,2,21,0.243888889,4,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2497",2497,"Robert Fancyman",17,1,1,1,0,0,0.0025,0,0,5,0.047619048,21,2,21,0.243888889,1,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2498",2498,"scotaloo7 7g7",17,1,6,1,0,0,0.002469136,0,0,5,0.047619048,21,2,21,0.243888889,6,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2499",2499,"Teflon KC",17,6,0,0,6,0,0.002380952,0,6,5,0.047619048,21,2,21,0.243888889,0,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2500",2500,"unitedjt345",17,1,1,1,0,0,0.0025,0,0,5,0.047619048,21,2,21,0.243888889,1,0,0,0,6.35e-05,-0.105768988,0,0,0,0,0,"0.407497","0.707905","0.020826","0.025451","0.127267"
"2501",2501,"420 Blazen",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2502",2502,"Alexander Jones",18,4,5,4,0,0,0.000362976,0,0,1,0.01986532,55,1,55,0.167548501,5,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2503",2503,"andre brewer",18,7,0,0,7,0,0.0003367,0,1,1,0.01986532,55,1,55,0.167548501,0,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2504",2504,"Andy Brown",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2505",2505,"Aztecabrn soyyo",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2506",2506,"Bill Anderson",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2507",2507,"Bruce  Swearingen",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2508",2508,"buckpasser55",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2509",2509,"candace Skeen",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2510",2510,"Carley T",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2511",2511,"chibaby",18,6,0,0,6,0,0.0003367,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2512",2512,"chryz.",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2513",2513,"COMRADE DONALD TRUMP",18,30,0,0,30,0,0.0003367,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2514",2514,"Daenerys Targaryen",18,11,0,0,11,0,0.0003367,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2515",2515,"David Erif",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2516",2516,"Dene. F.",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2517",2517,"Despicably Irascible Rapscallion",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2518",2518,"DonaldTrump Jr",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2519",2519,"dru jackson",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2520",2520,"eatmorenachos",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2521",2521,"Edward",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2522",2522,"Elaine Brooksbank",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2523",2523,"First lady Princest Ivanka",18,2,2,2,0,0,0.000349406,0,0,1,0.01986532,55,1,55,0.167548501,2,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2524",2524,"frededison",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2525",2525,"g00gle minus",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2526",2526,"GR. Hollman",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2527",2527,"Hal Jordan",18,2,2,2,0,0,0.000349406,0,0,1,0.01986532,55,1,55,0.167548501,2,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2528",2528,"HB Alexander",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
"2529",2529,"HEÌ_‰Û_RTS OF SPÌ_‰Û_CE",18,1,1,1,0,0,0.000342936,0,0,1,0.01986532,55,1,55,0.167548501,1,0,0,0,-0.005257429,-0.282037442,0,0,0,0,0,"0.623119","0.067987","0.347318","0.058735","0.09472"
