,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
z23ud1542mm0wvxncacdp433uf1aea4ury51vivt4adw03c010c,Amir Fahmi,1 month ago,1.51E+12,America enemy is Jewish supremacists & their racist murderous Zionist Jewish state Israel.,4,TRUE,1,,,,,,,/Neutral/Surprise/,Neutral,0.447,Surprise,0.565
,,,,,,,,z23ud1542mm0wvxncacdp433uf1aea4ury51vivt4adw03c010c.1503331290800502,ffairlane57,1 month ago,1.51E+12,"�_�_, �_�����_����, �_������������, �_��������",0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
z23zs3kqmvaiedscmacdp431l2yxax4wkvpuqspglflw03c010c,Mark Broadhurst,1 month ago,1.51E+12,Nice cutting with Trump calling himself a snake. I'm sure that's totally in context.,3,FALSE,0,,,,,,,/Positive/Happiness/,Positive,0.416,Happiness,0.247
z23aw5pxpnrsvf0hl04t1aokg5zqrjo1whmecsyx2jcmrk0h00410,Coming Fourth,1 month ago,1.51E+12,More alex jones conspiracy level bullshit.,2,TRUE,1,,,,,,,/Positive/Fun/,Positive,0.364,Fun,0.261
,,,,,,,,z23aw5pxpnrsvf0hl04t1aokg5zqrjo1whmecsyx2jcmrk0h00410.1503344229376695,Littos Alive,1 month ago,1.51E+12,"The Reckoning facts are not bullshit.they are however, the things racists like yourself constantly complain about.",0,/Negative/Worry/,Negative,0.476,Worry,0.217
z23vu1fpksvzejyfqacdp43atgo2qafqj5qhctwao25w03c010c,Joshua Dickerson,1 month ago,1.51E+12,You're right- backing trump has put the Republican party at risk of implosion.,5,FALSE,0,,,,,,,/Positive/Fun/,Positive,0.371,Fun,0.308
z23zs3kqmvaiedscmacdp435xhwtqnbi55doecchin1w03c010c,Mark Broadhurst,1 month ago,1.51E+12,As you communists like to say racism is institutional power at the time a judge has more power than a presidential candidate. So he cannot possibly be racist to him,0,TRUE,3,,,,,,,/Negative/Hate/,Negative,0.462,Hate,0.237
,,,,,,,,z23zs3kqmvaiedscmacdp435xhwtqnbi55doecchin1w03c010c.1503329965917882,The Explorer,1 month ago,1.51E+12,Mark Broadhurst Did you watch the video at all? He is a racists and you trumppets still support him despite evidence.,2,/Neutral/Surprise/,Neutral,0.547,Surprise,0.621
,,,,,,,,z23zs3kqmvaiedscmacdp435xhwtqnbi55doecchin1w03c010c.1503330195134487,Mark Broadhurst,1 month ago,1.51E+12,"The Explorer yes he said something which could be racist but he doesn't have institutional power over the judge as a candidate so could not be racist.Or is that only true when used against white people",0,/Negative/Sadness/,Negative,0.422,Sadness,0.259
,,,,,,,,z23zs3kqmvaiedscmacdp435xhwtqnbi55doecchin1w03c010c.1503332322604573,Jrock theGoddess,1 month ago,1.51E+12,The Explorer no they support him because he is racist,1,/Negative/Sadness/,Negative,0.611,Sadness,0.239
z23mupdb5pqrdvs2yacdp434r5visr4zawumqvwst35w03c010c,Emery Kennedy,1 month ago,1.51E+12,"Shut up, Jimmy Dore!!! President Obama was a Great President. ""President Obama never had a ""REAL SUPER MAJORITY"" IT'S JUST THE PLAIN TRUTH. Obama only had control of Congress for 4 months thanks to old Democrats getting sick and or dying as he fluctuated between 57 and 60 seats in the Senate. Even during the 4 months control it was still shaky. David Pakman, Secular Talk, TYT your all wrong. TYT nation anytime, man. Obama signed for Guantanamo Bay to be closed on the first day in office, but Democrats and Republicans in congress refused to fund it. Proof, Instead of ""you all or nothing Democrats"" whining about the fact that Obama supposedly still has Guantanamo Bay still open, how about you start sending Democratic representatives to Congress in the midterms who will propose legislation to shut down Guantanamo Bay instead of sitting on your ""progressive butts"" all day?!!! You progressives don't even deserve Bernie Sanders. How about instead of whining about, ""Dodd Frank and the Stimulus didn't go far enough."" you guys start sending Democratic representatives to congress so they can propose legislation that would make them better? I believe Obama would have likely been he likely was willing to add more legislation to Dodd Frank and the Stimulus act that would make them even better, but Democrats were too lazy to vote. You guys left President Obama all alone on that lonely island to fight the Barry Goldwater Dixiecrat infested Republican party all by himself. You shouldn't be mad when he has to compromise by passing republican policies or keeping the U,S. government from shutting down. You, don't vote then don't complain. Spread this around. Despite Republicans gerrymandering the 2010 elections and the fact that Obama never had a majority in Congress, Obama still got healthcare reform passed something that Presidents from the 50���s to Bill Clinton couldn���t pass, killed Osama Bin laden, Obama's stimulus stopped the 800,000 job lost a month free fall which added 78 months straight of consecutive job growth 14 million jobs created in all, Wall Street reform, Student Loan reform, Credit Card reform, Fair Act Reform, Raised Taxes on the Rich on Jan 2013, Ordered 65 executives who took bailout money to cut their own pay until they paid back all bailout money. Within his first week, he signed an Executive Order ordering an audit of government contracts, and combating waste and abuse. Oversaw the creation of more jobs in 2010 alone than Bush did in his whole eight years. I strongly disagree with Obama supporting TPP, but I am still not dumb enough to frame his whole presidency as by it. And I am a Bernie Sanders supporter.",3,TRUE,2,,,,,,,/Negative/Worry/,Negative,0.75,Worry,0.242
,,,,,,,,z23mupdb5pqrdvs2yacdp434r5visr4zawumqvwst35w03c010c.1503329819279403,Jay Harris,1 month ago,1.51E+12,"Emery Kennedy He had 2 independents in Congress, what did he propose. It amazes me the rationalization that takes place every time a Democrat is elected. They dominate Congress and have the presidency, yet must work with Republicans without any plan or demands.",1,/Negative/Worry/,Negative,0.423,Worry,0.245
,,,,,,,,z23mupdb5pqrdvs2yacdp434r5visr4zawumqvwst35w03c010c.1503330007472241,Jay Harris,1 month ago,1.51E+12,"Emery Kennedy wrong! There is a reason Democrats are wiped out everywhere. People realize the party stands for nothing, fights for nothing and uses bipartisanship to avoid the Progressive agenda they could have implemented.",0,/Negative/Sadness/,Negative,0.45,Sadness,0.236
z22mw3p4qszkthm0eacdp430sjugwhyguliewdn2sz5w03c010c,Brant 864,1 month ago,1.51E+12,"Trump dated a black woman. He's not a rascist. The snake poem was for the lying democrats. You can flip and cut off videos and sound all you want to, its not going to get you anywhere! we the people got it figured out!",0,TRUE,2,,,,,,,/Negative/Hate/,Negative,0.422,Hate,0.242
,,,,,,,,z22mw3p4qszkthm0eacdp430sjugwhyguliewdn2sz5w03c010c.1503331796136961,tai'- infio - Nesa,1 month ago,1.51E+12,here a real stupid question name her and  Tom Metzger  head white  Aryan resistance  has a Mexican girlfriend and has a son with her,1,/Negative/Hate/,Negative,0.454,Hate,0.25
,,,,,,,,z22mw3p4qszkthm0eacdp430sjugwhyguliewdn2sz5w03c010c.1503344475161142,Littos Alive,1 month ago,1.51E+12,"Brant 864 Racists LOVE SCREWING MINORITY  WOMEN!!! Always have,ways will. pick up a book and educate yourself about your people. white people created laws to make legally rape of Black women legal bc tbey couldnt get enough.thats why practically all Blacks have significant amounts of European DNA!!!! wake up, quit saying ignorant nonsense just to pretend you have an actual  perspective.that shit's embarrassing...",1,/Negative/Hate/,Negative,0.414,Hate,0.235
z224trvhdpmetvkexacdp435phufo00qj55ybmr30s1w03c010c,Joel McGee,1 month ago,1.51E+12,Jimmy got the receipts.,4,FALSE,0,,,,,,,/Neutral/Surprise/,Neutral,0.353,Surprise,0.617
z22dftbgcmabetgwl04t1aokg2q3k4spjvwcrjqndpivbk0h00410,sophia wrightt,1 month ago,1.51E+12,I ignore when cenk isn't speaking am I the only one?,4,TRUE,5,,,,,,,/Negative/Hate/,Negative,0.497,Hate,0.224
,,,,,,,,z22dftbgcmabetgwl04t1aokg2q3k4spjvwcrjqndpivbk0h00410.1503329533565922,Bert Nijhof,1 month ago,1.51E+12,"Me too, Jimmy Dore is an idiot",1,/Neutral/Surprise/,Neutral,0.411,Surprise,0.599
,,,,,,,,z22dftbgcmabetgwl04t1aokg2q3k4spjvwcrjqndpivbk0h00410.1503329585177601,tango feroz,1 month ago,1.51E+12,"Jimmy is ALOT more real than Cenk, when it comes to politics. I agree with Jimmy far more than Cenk.Jimmy wont make excuses for shit, cenk cares too much nowadays, treads carefully on his words, Jimmy is a bull in a china shop",0,/Negative/Worry/,Negative,0.348,Worry,0.216
,,,,,,,,z22dftbgcmabetgwl04t1aokg2q3k4spjvwcrjqndpivbk0h00410.1503329950160416,joseph4861,1 month ago,1.51E+12,"Trump isnt racist, he's just confused.",0,/Neutral/Surprise/,Neutral,0.422,Surprise,0.631
,,,,,,,,z22dftbgcmabetgwl04t1aokg2q3k4spjvwcrjqndpivbk0h00410.1503330065399120,joseph4861,1 month ago,1.51E+12,Goose stepper.,1,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.389,Empty tweets / Garbage / No sentiments,0.527
,,,,,,,,z22dftbgcmabetgwl04t1aokg2q3k4spjvwcrjqndpivbk0h00410.1503338293882130,Bert Nijhof,1 month ago,1.51E+12,"Tango feroz said: ""Jimmy wont make excuses for shit"" and ""Jimmy is a bull in a china shop"" and that is why he is an idiot. Besides he is not so intelligent like Cenk and the others.",0,/Negative/Hate/,Negative,0.496,Hate,0.239
z22jcftxjoawc5qklacdp434byahxac4fayr5nizeidw03c010c,xxxRadarxxx,1 month ago,1.51E+12,The DNC:�� Barney Fife of politics.,0,TRUE,2,,,,,,,/Neutral/Surprise/,Neutral,0.346,Surprise,0.551
,,,,,,,,z22jcftxjoawc5qklacdp434byahxac4fayr5nizeidw03c010c.1503329748620711,Ken Bob,1 month ago,1.51E+12,"Barney was suspicious of strangers, big on ""law & order,"" was pro gun and had a propensity to shoot wildly at anything that moved.  Sounds more like the Party of Trump.",0,/Negative/Hate/,Negative,0.391,Hate,0.223
,,,,,,,,z22jcftxjoawc5qklacdp434byahxac4fayr5nizeidw03c010c.1503330177113000,xxxRadarxxx,1 month ago,1.51E+12,He kept shooting himself in the foot.,0,/Neutral/Surprise/,Neutral,0.418,Surprise,0.692
z23ccfg5vrqnsjczh04t1aokgouvrhj01jwciputjwlxrk0h00410,flykidj95,1 month ago,1.51E+12,THANK YOU THIS ISN'T JUST TRUMP IT'S THERE ENTIRE PARTY,8,FALSE,0,,,,,,,/Negative/Worry/,Negative,0.444,Worry,0.255
z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c,Timothy Judge,1 month ago,1.51E+12,Ben Shapiro disproved this on the politicon Cenk debate.  You're just mad Cenk got wrecked.  Stop lying If you want to be taken at all seriously.,17,TRUE,20,,,,,,,/Negative/Hate/,Negative,0.513,Hate,0.216
,,,,,,,,z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c.1503329231955334,flykidj95,1 month ago,1.51E+12,Timothy Judge two rnc chairs admitted they did it but I guess Ben knows more than them,28,/Neutral/Surprise/,Neutral,0.414,Surprise,0.675
,,,,,,,,z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c.1503329333629839,Chad Austin,1 month ago,1.51E+12,What proof did he supply?,15,/Neutral/Surprise/,Neutral,0.54,Surprise,0.8
,,,,,,,,z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c.1503329435908136,Timothy Judge,1 month ago,1.51E+12,"flykidj95 Yes im sure Ben knows more than them.  Hes a harvard lawyer that has dedicated his life to analyzing, dissecting, and adapting to political discourse.  Way more credentials than these smucks",0,/Positive/Happiness/,Positive,0.436,Happiness,0.224
,,,,,,,,z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c.1503329485323602,John D'oh,1 month ago,1.51E+12,"More inbred fascist dimwit lies and nonsense. You are a bunch of children whoa re about to get deported to Russia.Have fun...",3,/Positive/Happiness/,Positive,0.614,Happiness,0.295
,,,,,,,,z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c.1503329593545504,Timothy Judge,1 month ago,1.51E+12,"flykidj95 All the democrats are doing now is trying to erase the history of their racist party.  The KKK was founded by democrats, planned parenthoods founder wanted to kill black babies in the womb, democrats fought against women's suffrage.  Know the real facts.",0,/Negative/Worry/,Negative,0.497,Worry,0.257
,,,,,,,,z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c.1503329627258374,Black Dominance,1 month ago,1.51E+12,Lawyers a fast talking and quick on their feet and have to convince people the bullshit they say is true. Ben Sharpiro is that man,8,/Negative/Worry/,Negative,0.439,Worry,0.216
,,,,,,,,z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c.1503329859247577,Charles Miller,1 month ago,1.51E+12,Timothy Judge you do realize there was a massive party flip after the civil war right?,4,/Positive/Relief/,Positive,0.463,Relief,0.25
,,,,,,,,z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c.1503330556503403,Ish,1 month ago,1.51E+12,Timothy Judge Apparently the notion of political realignment has been lost on you,7,/Negative/Boredom/,Negative,0.5,Boredom,0.227
,,,,,,,,z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c.1503330920633119,Timothy Judge,1 month ago,1.51E+12,Ish did you even read what I cited?  What we see today from the democrats is that they tax the people and yes the poor urban people as well while supplementing loss of income with government programs like food stamps and welfare.  The democrats have not given urban communities a chance to succeed.  Instead they want to make these people dependant o  a system that will provide them with more votes.  It's disgusting.,0,/Negative/Worry/,Negative,0.522,Worry,0.25
,,,,,,,,z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c.1503331373747304,flykidj95,1 month ago,1.51E+12,Timothy Judge you jackass no matter how smart he is he literally can't know more about the operations and strategy of the Republican party the the RNC chairs who are running the party you idiot,2,/Negative/Worry/,Negative,0.606,Worry,0.255
,,,,,,,,z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c.1503331396446814,flykidj95,1 month ago,1.51E+12,Timothy Judge that's like me saying yeah I have a PHD so I know more about what's going on inside of goldman sachs then there CEO,3,/Neutral/Surprise/,Neutral,0.395,Surprise,0.623
,,,,,,,,z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c.1503331844527029,Ish,1 month ago,1.51E+12,"Timothy Judge Wtf did you cite? I saw no citations. Question: do understand the history of party realignment? Furthermore, I dont think you understand tax code. All you're doing is talking out of your ass",4,/Negative/Worry/,Negative,0.563,Worry,0.235
,,,,,,,,z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c.1503332055639345,Timothy Judge,1 month ago,1.51E+12,Ish and what are you doing?  I cited a cnn report on how democrats voted against the civil rights movement.  Democrats taxing more is what the democrats do.  They put that money into government programs like food stamps and welfare.  Political realignment is bullshit and I would like you to prove me otherwise because so far you have just shut down objective facts.,0,/Neutral/Surprise/,Neutral,0.415,Surprise,0.659
,,,,,,,,z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c.1503334680802715,Lark Druid,1 month ago,1.51E+12,Conservative states are the biggest welfare states in the union.,6,/Neutral/Surprise/,Neutral,0.481,Surprise,0.592
,,,,,,,,z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c.1503344609796658,Littos Alive,1 month ago,1.51E+12,"Timothy Judge spoken like an ignorant fact avoiding racist. please leave our country, you're a problem only you can solve. no hope for the sheeple.",1,/Negative/Worry/,Negative,0.417,Worry,0.265
,,,,,,,,z23pzppqvtejsf21bacdp431euxyp3nmazq5svatvhtw03c010c.1503345106723002,Paya So,1 month ago,1.51E+12,nope,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.676,Empty tweets / Garbage / No sentiments,0.593
